investment_start_date,total_profit,dayofweek
1997-01-07 00:00:00,18896.189453125,1
1997-01-08 00:00:00,18680.380859375,2
1997-01-09 00:00:00,18073.869140625,3
1997-01-10 00:00:00,17303.650390625,4
1997-01-13 00:00:00,18118.7890625,0
1997-01-14 00:00:00,18093.130859375,1
1997-01-16 00:00:00,18144.33984375,3
1997-01-17 00:00:00,18090.0390625,4
1997-01-20 00:00:00,17480.33984375,0
1997-01-21 00:00:00,17358.16015625,1
1997-01-22 00:00:00,18013.880859375,2
1997-01-23 00:00:00,17909.4609375,3
1997-01-24 00:00:00,17689.359375,4
1997-01-27 00:00:00,17334.900390625,0
1997-01-28 00:00:00,17796.5703125,1
1997-01-29 00:00:00,18335.30078125,2
1997-01-30 00:00:00,17864.0390625,3
1997-01-31 00:00:00,18330.009765625,4
1997-02-03 00:00:00,18085.94921875,0
1997-02-04 00:00:00,18314.330078125,1
1997-02-05 00:00:00,18185.970703125,2
1997-02-06 00:00:00,18038.4296875,3
1997-02-07 00:00:00,17867.0390625,4
1997-02-10 00:00:00,18181.169921875,0
1997-02-11 00:00:00,18314.0,1
1997-02-12 00:00:00,18409.9609375,2
1997-02-13 00:00:00,18688.060546875,3
1997-02-14 00:00:00,18722.0,4
1997-02-17 00:00:00,18750.650390625,0
1997-02-18 00:00:00,18470.75,1
1997-02-19 00:00:00,18599.119140625,2
1997-02-20 00:00:00,19051.7109375,3
1997-02-21 00:00:00,19034.5390625,4
1997-02-24 00:00:00,18896.990234375,0
1997-02-25 00:00:00,19070.0703125,1
1997-02-26 00:00:00,18990.919921875,2
1997-02-27 00:00:00,19021.560546875,3
1997-02-28 00:00:00,18557.0,4
1997-03-03 00:00:00,18429.130859375,0
1997-03-04 00:00:00,18564.779296875,1
1997-03-05 00:00:00,18273.509765625,2
1997-03-06 00:00:00,18041.330078125,3
1997-03-07 00:00:00,18198.740234375,4
1997-03-10 00:00:00,18113.890625,0
1997-03-11 00:00:00,18267.720703125,1
1997-03-12 00:00:00,18183.26953125,2
1997-03-13 00:00:00,17900.48046875,3
1997-03-14 00:00:00,17923.640625,4
1997-03-17 00:00:00,18053.5,0
1997-03-18 00:00:00,18445.19921875,1
1997-03-19 00:00:00,18493.7109375,2
1997-03-21 00:00:00,18633.16015625,4
1997-03-24 00:00:00,18043.8203125,0
1997-03-25 00:00:00,18439.609375,1
1997-03-26 00:00:00,18472.44921875,2
1997-03-27 00:00:00,18210.419921875,3
1997-03-28 00:00:00,18189.720703125,4
1997-03-31 00:00:00,18003.400390625,0
1997-04-01 00:00:00,17869.58984375,1
1997-04-02 00:00:00,18037.30078125,2
1997-04-03 00:00:00,18129.310546875,3
1997-04-04 00:00:00,17860.58984375,4
1997-04-07 00:00:00,17715.669921875,0
1997-04-08 00:00:00,18021.69921875,1
1997-04-09 00:00:00,17703.369140625,2
1997-04-10 00:00:00,17485.75,3
1997-04-11 00:00:00,17846.98046875,4
1997-04-14 00:00:00,17692.470703125,0
1997-04-15 00:00:00,17933.58984375,1
1997-04-16 00:00:00,18031.19921875,2
1997-04-17 00:00:00,18093.41015625,3
1997-04-18 00:00:00,18352.140625,4
1997-04-21 00:00:00,18551.66015625,0
1997-04-22 00:00:00,18544.44921875,1
1997-04-23 00:00:00,18735.470703125,2
1997-04-24 00:00:00,18698.0703125,3
1997-04-25 00:00:00,18612.859375,4
1997-04-28 00:00:00,18670.369140625,0
1997-04-30 00:00:00,19151.119140625,2
1997-05-01 00:00:00,19275.330078125,3
1997-05-02 00:00:00,19514.75,4
1997-05-06 00:00:00,20180.919921875,1
1997-05-07 00:00:00,20048.900390625,2
1997-05-08 00:00:00,20061.810546875,3
1997-05-09 00:00:00,19802.779296875,4
1997-05-12 00:00:00,20143.509765625,0
1997-05-13 00:00:00,20129.109375,1
1997-05-14 00:00:00,20209.720703125,2
1997-05-15 00:00:00,20056.310546875,3
1997-05-16 00:00:00,20324.73046875,4
1997-05-19 00:00:00,20489.75,0
1997-05-20 00:00:00,20332.830078125,1
1997-05-21 00:00:00,19841.98046875,2
1997-05-22 00:00:00,19877.390625,3
1997-05-23 00:00:00,20009.0,4
1997-05-26 00:00:00,20043.5,0
1997-05-27 00:00:00,19889.890625,1
1997-05-28 00:00:00,20351.33984375,2
1997-05-29 00:00:00,20312.23046875,3
1997-05-30 00:00:00,20068.810546875,4
1997-06-02 00:00:00,20451.849609375,0
1997-06-03 00:00:00,20563.16015625,1
1997-06-04 00:00:00,20611.560546875,2
1997-06-05 00:00:00,20488.150390625,3
1997-06-06 00:00:00,20485.75,4
1997-06-09 00:00:00,20223.8203125,0
1997-06-10 00:00:00,20532.55078125,1
1997-06-11 00:00:00,20289.9296875,2
1997-06-12 00:00:00,20564.4609375,3
1997-06-13 00:00:00,20528.349609375,4
1997-06-16 00:00:00,20681.0703125,0
1997-06-17 00:00:00,20593.66015625,1
1997-06-18 00:00:00,20497.849609375,2
1997-06-19 00:00:00,20507.849609375,3
1997-06-20 00:00:00,20385.5390625,4
1997-06-23 00:00:00,20436.140625,0
1997-06-24 00:00:00,20341.9296875,1
1997-06-25 00:00:00,20679.26953125,2
1997-06-26 00:00:00,20624.759765625,3
1997-06-27 00:00:00,20523.75,4
1997-06-30 00:00:00,20604.9609375,0
1997-07-01 00:00:00,20175.51953125,1
1997-07-02 00:00:00,20196.419921875,2
1997-07-03 00:00:00,20121.41015625,3
1997-07-04 00:00:00,19968.0,4
1997-07-07 00:00:00,19705.169921875,0
1997-07-08 00:00:00,19853.890625,1
1997-07-09 00:00:00,19697.169921875,2
1997-07-10 00:00:00,19754.779296875,3
1997-07-11 00:00:00,19875.490234375,4
1997-07-14 00:00:00,20228.720703125,0
1997-07-15 00:00:00,20069.41015625,1
1997-07-16 00:00:00,20358.740234375,2
1997-07-17 00:00:00,20519.25,3
1997-07-18 00:00:00,20249.3203125,4
1997-07-22 00:00:00,20157.01953125,1
1997-07-23 00:00:00,20130.509765625,2
1997-07-24 00:00:00,20286.23046875,3
1997-07-25 00:00:00,20389.5390625,4
1997-07-28 00:00:00,20575.259765625,0
1997-07-29 00:00:00,20402.740234375,1
1997-07-30 00:00:00,20212.8203125,2
1997-07-31 00:00:00,20331.4296875,3
1997-08-01 00:00:00,19804.380859375,4
1997-08-04 00:00:00,19668.0703125,0
1997-08-05 00:00:00,19514.44921875,1
1997-08-06 00:00:00,19702.0703125,2
1997-08-07 00:00:00,19475.849609375,3
1997-08-08 00:00:00,19604.4609375,4
1997-08-11 00:00:00,18824.1796875,0
1997-08-12 00:00:00,19099.109375,1
1997-08-13 00:00:00,19008.599609375,2
1997-08-14 00:00:00,19222.619140625,3
1997-08-15 00:00:00,19326.029296875,4
1997-08-18 00:00:00,19041.099609375,0
1997-08-19 00:00:00,18961.0,1
1997-08-20 00:00:00,19252.23046875,2
1997-08-21 00:00:00,19157.119140625,3
1997-08-22 00:00:00,18650.169921875,4
1997-08-25 00:00:00,18656.169921875,0
1997-08-26 00:00:00,18814.98046875,1
1997-08-27 00:00:00,18441.939453125,2
1997-08-28 00:00:00,18451.44921875,3
1997-08-29 00:00:00,18229.419921875,4
1997-09-01 00:00:00,17974.30078125,0
1997-09-02 00:00:00,18232.51953125,1
1997-09-03 00:00:00,18735.169921875,2
1997-09-04 00:00:00,18615.060546875,3
1997-09-05 00:00:00,18650.169921875,4
1997-09-08 00:00:00,18633.859375,0
1997-09-09 00:00:00,18695.970703125,1
1997-09-10 00:00:00,18704.76953125,2
1997-09-11 00:00:00,18282.23046875,3
1997-09-12 00:00:00,17965.80078125,4
1997-09-16 00:00:00,17974.5,1
1997-09-17 00:00:00,17683.26953125,2
1997-09-18 00:00:00,17930.08984375,3
1997-09-19 00:00:00,18058.2109375,4
1997-09-22 00:00:00,18201.3203125,0
1997-09-24 00:00:00,18420.080078125,2
1997-09-25 00:00:00,18341.9609375,3
1997-09-26 00:00:00,17994.7109375,4
1997-09-29 00:00:00,17987.2109375,0
1997-09-30 00:00:00,17887.7109375,1
1997-10-01 00:00:00,17842.16015625,2
1997-10-02 00:00:00,17455.0390625,3
1997-10-03 00:00:00,17647.44921875,4
1997-10-06 00:00:00,17824.779296875,0
1997-10-07 00:00:00,17511.189453125,1
1997-10-08 00:00:00,17619.1796875,2
1997-10-09 00:00:00,17376.919921875,3
1997-10-13 00:00:00,17204.69921875,0
1997-10-14 00:00:00,17306.390625,1
1997-10-15 00:00:00,17331.369140625,2
1997-10-16 00:00:00,17707.490234375,3
1997-10-17 00:00:00,17478.419921875,4
1997-10-20 00:00:00,17294.509765625,0
1997-10-21 00:00:00,17210.08984375,1
1997-10-22 00:00:00,17687.609375,2
1997-10-23 00:00:00,17151.55078125,3
1997-10-24 00:00:00,17363.740234375,4
1997-10-27 00:00:00,17038.359375,0
1997-10-28 00:00:00,16312.6904296875,1
1997-10-29 00:00:00,16857.0390625,2
1997-10-30 00:00:00,16364.9404296875,3
1997-10-31 00:00:00,16458.939453125,4
1997-11-04 00:00:00,16500.099609375,1
1997-11-05 00:00:00,16448.05078125,2
1997-11-06 00:00:00,16533.869140625,3
1997-11-07 00:00:00,15836.3603515625,4
1997-11-10 00:00:00,15697.2001953125,0
1997-11-11 00:00:00,15867.23046875,1
1997-11-12 00:00:00,15434.169921875,2
1997-11-13 00:00:00,15427.26953125,3
1997-11-14 00:00:00,15082.51953125,4
1997-11-17 00:00:00,16283.3203125,0
1997-11-18 00:00:00,16726.5703125,1
1997-11-19 00:00:00,15842.4599609375,2
1997-11-20 00:00:00,16308.490234375,3
1997-11-21 00:00:00,16721.580078125,4
1997-11-25 00:00:00,15867.5302734375,1
1997-11-26 00:00:00,16045.5498046875,2
1997-11-27 00:00:00,16603.19921875,3
1997-11-28 00:00:00,16636.259765625,4
1997-12-01 00:00:00,17007.58984375,0
1997-12-02 00:00:00,16910.2890625,1
1997-12-03 00:00:00,16585.509765625,2
1997-12-04 00:00:00,16306.7900390625,3
1997-12-05 00:00:00,16424.48046875,4
1997-12-08 00:00:00,16131.5703125,0
1997-12-09 00:00:00,16686.509765625,1
1997-12-10 00:00:00,16478.119140625,2
1997-12-11 00:00:00,16050.150390625,3
1997-12-12 00:00:00,15904.2998046875,4
1997-12-15 00:00:00,15909.3896484375,0
1997-12-16 00:00:00,15985.2099609375,1
1997-12-17 00:00:00,16541.060546875,2
1997-12-18 00:00:00,16161.6396484375,3
1997-12-19 00:00:00,15314.8896484375,4
1997-12-22 00:00:00,14799.400390625,0
1997-12-24 00:00:00,14924.98046875,2
1997-12-25 00:00:00,15300.099609375,3
1997-12-26 00:00:00,14802.599609375,4
1997-12-29 00:00:00,14775.2197265625,0
1997-12-30 00:00:00,15258.740234375,1
1998-01-05 00:00:00,14956.83984375,0
1998-01-06 00:00:00,14896.400390625,1
1998-01-07 00:00:00,15028.169921875,2
1998-01-08 00:00:00,15019.1796875,3
1998-01-09 00:00:00,14995.099609375,4
1998-01-12 00:00:00,14664.4404296875,0
1998-01-13 00:00:00,14755.9404296875,1
1998-01-14 00:00:00,15121.98046875,2
1998-01-16 00:00:00,16046.4501953125,4
1998-01-19 00:00:00,16262.0400390625,0
1998-01-20 00:00:00,16366.5302734375,1
1998-01-21 00:00:00,16684.419921875,2
1998-01-22 00:00:00,16405.689453125,3
1998-01-23 00:00:00,16789.109375,4
1998-01-26 00:00:00,17073.330078125,0
1998-01-27 00:00:00,16981.619140625,1
1998-01-28 00:00:00,16973.830078125,2
1998-01-29 00:00:00,17014.58984375,3
1998-01-30 00:00:00,16628.470703125,4
1998-02-02 00:00:00,16776.8203125,0
1998-02-03 00:00:00,17022.98046875,1
1998-02-04 00:00:00,16882.619140625,2
1998-02-05 00:00:00,17003.30078125,3
1998-02-06 00:00:00,17040.060546875,4
1998-02-09 00:00:00,17205.0,0
1998-02-10 00:00:00,17205.08984375,1
1998-02-12 00:00:00,17174.9296875,3
1998-02-13 00:00:00,16791.009765625,4
1998-02-16 00:00:00,16775.51953125,0
1998-02-17 00:00:00,16790.7109375,1
1998-02-18 00:00:00,16613.890625,2
1998-02-19 00:00:00,16616.48046875,3
1998-02-20 00:00:00,16756.240234375,4
1998-02-23 00:00:00,16609.490234375,0
1998-02-24 00:00:00,16198.0,1
1998-02-25 00:00:00,16360.6396484375,2
1998-02-26 00:00:00,16501.69921875,3
1998-02-27 00:00:00,16831.669921875,4
1998-03-02 00:00:00,17264.33984375,0
1998-03-03 00:00:00,17168.330078125,1
1998-03-04 00:00:00,17095.599609375,2
1998-03-05 00:00:00,16848.55078125,3
1998-03-06 00:00:00,17131.970703125,4
1998-03-09 00:00:00,16972.529296875,0
1998-03-10 00:00:00,16982.8203125,1
1998-03-11 00:00:00,16756.140625,2
1998-03-12 00:00:00,16575.220703125,3
1998-03-13 00:00:00,17060.140625,4
1998-03-16 00:00:00,16861.140625,0
1998-03-17 00:00:00,16997.19921875,1
1998-03-18 00:00:00,16619.6796875,2
1998-03-19 00:00:00,16679.01953125,3
1998-03-20 00:00:00,16830.470703125,4
1998-03-23 00:00:00,16868.830078125,0
1998-03-24 00:00:00,16606.390625,1
1998-03-25 00:00:00,16658.33984375,2
1998-03-26 00:00:00,16980.619140625,3
1998-03-27 00:00:00,16739.259765625,4
1998-03-30 00:00:00,16263.0400390625,0
1998-03-31 00:00:00,16527.169921875,1
1998-04-01 00:00:00,16241.66015625,2
1998-04-02 00:00:00,15702.900390625,3
1998-04-03 00:00:00,15517.7802734375,4
1998-04-06 00:00:00,15705.990234375,0
1998-04-07 00:00:00,15978.7197265625,1
1998-04-08 00:00:00,16376.6201171875,2
1998-04-09 00:00:00,16536.66015625,3
1998-04-10 00:00:00,16481.119140625,4
1998-04-13 00:00:00,16317.580078125,0
1998-04-14 00:00:00,16277.3203125,1
1998-04-15 00:00:00,16299.2998046875,2
1998-04-16 00:00:00,15883.76953125,3
1998-04-17 00:00:00,15703.7998046875,4
1998-04-20 00:00:00,15697.099609375,0
1998-04-21 00:00:00,15825.669921875,1
1998-04-22 00:00:00,15761.5400390625,2
1998-04-23 00:00:00,15761.6904296875,3
1998-04-24 00:00:00,16011.240234375,4
1998-04-27 00:00:00,15649.9501953125,0
1998-04-28 00:00:00,15395.4296875,1
1998-04-30 00:00:00,15641.259765625,3
1998-05-01 00:00:00,15601.099609375,4
1998-05-06 00:00:00,15243.83984375,2
1998-05-07 00:00:00,15143.0302734375,3
1998-05-08 00:00:00,15149.0,4
1998-05-11 00:00:00,15381.900390625,0
1998-05-12 00:00:00,15322.48046875,1
1998-05-13 00:00:00,15343.8095703125,2
1998-05-14 00:00:00,15307.6904296875,3
1998-05-15 00:00:00,15242.8603515625,4
1998-05-18 00:00:00,15384.4697265625,0
1998-05-19 00:00:00,15551.650390625,1
1998-05-20 00:00:00,15652.9501953125,2
1998-05-21 00:00:00,15845.25,3
1998-05-22 00:00:00,15801.650390625,4
1998-05-25 00:00:00,15783.1201171875,0
1998-05-26 00:00:00,15884.8203125,1
1998-05-27 00:00:00,15664.2900390625,2
1998-05-28 00:00:00,15796.5498046875,3
1998-05-29 00:00:00,15670.7802734375,4
1998-06-01 00:00:00,15321.0302734375,0
1998-06-02 00:00:00,15554.4501953125,1
1998-06-03 00:00:00,15347.0,2
1998-06-04 00:00:00,15426.4697265625,3
1998-06-05 00:00:00,15323.4296875,4
1998-06-08 00:00:00,15294.7099609375,0
1998-06-09 00:00:00,15530.169921875,1
1998-06-10 00:00:00,15339.259765625,2
1998-06-11 00:00:00,15014.0400390625,3
1998-06-12 00:00:00,15022.330078125,4
1998-06-15 00:00:00,14825.169921875,0
1998-06-16 00:00:00,14720.3798828125,1
1998-06-17 00:00:00,14715.3798828125,2
1998-06-18 00:00:00,15361.5400390625,3
1998-06-19 00:00:00,15267.98046875,4
1998-06-22 00:00:00,15309.08984375,0
1998-06-23 00:00:00,15054.599609375,1
1998-06-24 00:00:00,15123.1796875,2
1998-06-25 00:00:00,15132.2197265625,3
1998-06-26 00:00:00,15210.0400390625,4
1998-06-29 00:00:00,15365.73046875,0
1998-06-30 00:00:00,15830.26953125,1
1998-07-01 00:00:00,16362.8896484375,2
1998-07-02 00:00:00,16471.580078125,3
1998-07-03 00:00:00,16511.240234375,4
1998-07-06 00:00:00,16350.4501953125,0
1998-07-07 00:00:00,16416.279296875,1
1998-07-08 00:00:00,16530.970703125,2
1998-07-09 00:00:00,16446.94921875,3
1998-07-10 00:00:00,16090.0595703125,4
1998-07-13 00:00:00,16360.3896484375,0
1998-07-14 00:00:00,16488.91015625,1
1998-07-15 00:00:00,16614.140625,2
1998-07-16 00:00:00,16731.919921875,3
1998-07-17 00:00:00,16570.779296875,4
1998-07-21 00:00:00,16556.689453125,1
1998-07-22 00:00:00,16293.0595703125,2
1998-07-23 00:00:00,16188.009765625,3
1998-07-24 00:00:00,16361.8896484375,4
1998-07-27 00:00:00,15944.3603515625,0
1998-07-28 00:00:00,16114.5400390625,1
1998-07-29 00:00:00,16158.08984375,2
1998-07-30 00:00:00,16201.599609375,3
1998-07-31 00:00:00,16378.9697265625,4
1998-08-03 00:00:00,16165.080078125,0
1998-08-04 00:00:00,16023.580078125,1
1998-08-05 00:00:00,15992.16015625,2
1998-08-06 00:00:00,15876.2197265625,3
1998-08-07 00:00:00,15829.169921875,4
1998-08-10 00:00:00,15626.419921875,0
1998-08-11 00:00:00,15406.990234375,1
1998-08-12 00:00:00,15378.9697265625,2
1998-08-13 00:00:00,15382.01953125,3
1998-08-14 00:00:00,15123.9296875,4
1998-08-17 00:00:00,14794.66015625,0
1998-08-18 00:00:00,15063.7900390625,1
1998-08-19 00:00:00,15406.33984375,2
1998-08-20 00:00:00,15391.41015625,3
1998-08-21 00:00:00,15298.2001953125,4
1998-08-24 00:00:00,14988.3603515625,0
1998-08-25 00:00:00,15072.9296875,1
1998-08-26 00:00:00,14866.0302734375,2
1998-08-27 00:00:00,14413.7900390625,3
1998-08-28 00:00:00,13915.6298828125,4
1998-08-31 00:00:00,14107.8896484375,0
1998-09-01 00:00:00,14369.6298828125,1
1998-09-02 00:00:00,14376.6201171875,2
1998-09-03 00:00:00,14261.240234375,3
1998-09-04 00:00:00,14042.91015625,4
1998-09-07 00:00:00,14790.0595703125,0
1998-09-08 00:00:00,14913.490234375,1
1998-09-09 00:00:00,14755.5400390625,2
1998-09-10 00:00:00,14666.0302734375,3
1998-09-11 00:00:00,13916.98046875,4
1998-09-14 00:00:00,14227.3701171875,0
1998-09-16 00:00:00,14197.7001953125,2
1998-09-17 00:00:00,13859.1396484375,3
1998-09-18 00:00:00,13983.1201171875,4
1998-09-21 00:00:00,13597.2998046875,0
1998-09-22 00:00:00,13789.8095703125,1
1998-09-24 00:00:00,14205.7802734375,3
1998-09-25 00:00:00,13723.83984375,4
1998-09-28 00:00:00,13909.3701171875,0
1998-09-29 00:00:00,13821.4296875,1
1998-09-30 00:00:00,13406.3896484375,2
1998-10-01 00:00:00,13197.1201171875,3
1998-10-02 00:00:00,13223.6904296875,4
1998-10-05 00:00:00,12948.1201171875,0
1998-10-06 00:00:00,13021.6396484375,1
1998-10-07 00:00:00,13825.6103515625,2
1998-10-08 00:00:00,13026.0595703125,3
1998-10-09 00:00:00,12879.9697265625,4
1998-10-12 00:00:00,13555.009765625,0
1998-10-13 00:00:00,13242.7900390625,1
1998-10-14 00:00:00,13070.73046875,2
1998-10-15 00:00:00,12995.3701171875,3
1998-10-16 00:00:00,13280.5400390625,4
1998-10-19 00:00:00,13567.2001953125,0
1998-10-20 00:00:00,13808.0498046875,1
1998-10-21 00:00:00,14216.330078125,2
1998-10-22 00:00:00,14295.5595703125,3
1998-10-23 00:00:00,14144.7001953125,4
1998-10-26 00:00:00,13843.4599609375,0
1998-10-27 00:00:00,13820.6796875,1
1998-10-28 00:00:00,13516.0703125,2
1998-10-29 00:00:00,13668.7197265625,3
1998-10-30 00:00:00,13564.509765625,4
1998-11-02 00:00:00,13952.75,0
1998-11-04 00:00:00,14527.8095703125,2
1998-11-05 00:00:00,14341.3701171875,3
1998-11-06 00:00:00,14121.9697265625,4
1998-11-09 00:00:00,14194.5400390625,0
1998-11-10 00:00:00,14108.08984375,1
1998-11-11 00:00:00,14428.01953125,2
1998-11-12 00:00:00,14075.0595703125,3
1998-11-13 00:00:00,14268.2099609375,4
1998-11-16 00:00:00,14428.26953125,0
1998-11-17 00:00:00,14413.0,1
1998-11-18 00:00:00,14599.23046875,2
1998-11-19 00:00:00,14354.4599609375,3
1998-11-20 00:00:00,14779.9404296875,4
1998-11-24 00:00:00,15164.6396484375,1
1998-11-25 00:00:00,15073.4697265625,2
1998-11-26 00:00:00,15207.76953125,3
1998-11-27 00:00:00,15069.3896484375,4
1998-11-30 00:00:00,14883.7001953125,0
1998-12-01 00:00:00,14835.41015625,1
1998-12-02 00:00:00,14986.6201171875,2
1998-12-03 00:00:00,14697.080078125,3
1998-12-04 00:00:00,14639.9697265625,4
1998-12-07 00:00:00,14723.490234375,0
1998-12-08 00:00:00,14808.2001953125,1
1998-12-09 00:00:00,14931.900390625,2
1998-12-10 00:00:00,14807.7998046875,3
1998-12-11 00:00:00,14405.6396484375,4
1998-12-14 00:00:00,14111.6201171875,0
1998-12-15 00:00:00,14011.1904296875,1
1998-12-16 00:00:00,14096.2998046875,2
1998-12-17 00:00:00,14126.990234375,3
1998-12-18 00:00:00,14194.2900390625,4
1998-12-21 00:00:00,14152.9501953125,0
1998-12-22 00:00:00,13779.4501953125,1
1998-12-24 00:00:00,13706.73046875,3
1998-12-25 00:00:00,13797.9501953125,4
1998-12-28 00:00:00,13709.0595703125,0
1998-12-29 00:00:00,13846.900390625,1
1998-12-30 00:00:00,13842.169921875,2
1999-01-04 00:00:00,13415.8896484375,0
1999-01-05 00:00:00,13232.740234375,1
1999-01-06 00:00:00,13468.4599609375,2
1999-01-07 00:00:00,13536.5595703125,3
1999-01-08 00:00:00,13391.8095703125,4
1999-01-11 00:00:00,13368.48046875,0
1999-01-12 00:00:00,13360.9697265625,1
1999-01-13 00:00:00,13403.599609375,2
1999-01-14 00:00:00,13738.8603515625,3
1999-01-18 00:00:00,13805.0595703125,0
1999-01-19 00:00:00,13770.4404296875,1
1999-01-20 00:00:00,14028.0498046875,2
1999-01-21 00:00:00,14245.419921875,3
1999-01-22 00:00:00,14154.400390625,4
1999-01-25 00:00:00,14208.8095703125,0
1999-01-26 00:00:00,14382.009765625,1
1999-01-27 00:00:00,14450.0595703125,2
1999-01-28 00:00:00,14342.3203125,3
1999-01-29 00:00:00,14499.25,4
1999-02-01 00:00:00,14465.1796875,0
1999-02-02 00:00:00,14349.830078125,1
1999-02-03 00:00:00,14161.3095703125,2
1999-02-04 00:00:00,14086.849609375,3
1999-02-05 00:00:00,13898.080078125,4
1999-02-08 00:00:00,13992.490234375,0
1999-02-09 00:00:00,13902.66015625,1
1999-02-10 00:00:00,13952.400390625,2
1999-02-12 00:00:00,13973.6904296875,4
1999-02-15 00:00:00,14054.7197265625,0
1999-02-16 00:00:00,14232.6396484375,1
1999-02-17 00:00:00,14158.669921875,2
1999-02-18 00:00:00,14146.7900390625,3
1999-02-19 00:00:00,14098.0400390625,4
1999-02-22 00:00:00,14256.669921875,0
1999-02-23 00:00:00,14500.650390625,1
1999-02-24 00:00:00,14355.4501953125,2
1999-02-25 00:00:00,14470.4501953125,3
1999-02-26 00:00:00,14367.5400390625,4
1999-03-01 00:00:00,14221.75,0
1999-03-02 00:00:00,13921.0595703125,1
1999-03-03 00:00:00,14170.3603515625,2
1999-03-04 00:00:00,14183.4501953125,3
1999-03-05 00:00:00,14894.0,4
1999-03-08 00:00:00,14779.0498046875,0
1999-03-09 00:00:00,15096.7001953125,1
1999-03-10 00:00:00,15480.0,2
1999-03-11 00:00:00,15502.1396484375,3
1999-03-12 00:00:00,15488.8603515625,4
1999-03-15 00:00:00,15779.599609375,0
1999-03-16 00:00:00,16072.8203125,1
1999-03-17 00:00:00,16268.1103515625,2
1999-03-18 00:00:00,15717.919921875,3
1999-03-19 00:00:00,16378.7802734375,4
1999-03-23 00:00:00,16019.099609375,1
1999-03-24 00:00:00,15515.4697265625,2
1999-03-25 00:00:00,15986.0400390625,3
1999-03-26 00:00:00,16016.990234375,4
1999-03-29 00:00:00,16008.83984375,0
1999-03-30 00:00:00,15859.1201171875,1
1999-03-31 00:00:00,15836.58984375,2
1999-04-01 00:00:00,16327.5595703125,3
1999-04-02 00:00:00,16290.1904296875,4
1999-04-05 00:00:00,16334.7802734375,0
1999-04-06 00:00:00,16479.7109375,1
1999-04-07 00:00:00,16554.5,2
1999-04-08 00:00:00,16846.689453125,3
1999-04-09 00:00:00,16855.630859375,4
1999-04-12 00:00:00,16507.400390625,0
1999-04-13 00:00:00,16715.16015625,1
1999-04-14 00:00:00,16764.6796875,2
1999-04-15 00:00:00,16727.080078125,3
1999-04-16 00:00:00,16851.580078125,4
1999-04-19 00:00:00,16674.2109375,0
1999-04-20 00:00:00,16697.109375,1
1999-04-21 00:00:00,16495.01953125,2
1999-04-22 00:00:00,16665.880859375,3
1999-04-23 00:00:00,16923.25,4
1999-04-26 00:00:00,16918.509765625,0
1999-04-27 00:00:00,16957.26953125,1
1999-04-28 00:00:00,16942.240234375,2
1999-04-30 00:00:00,16701.529296875,4
1999-05-06 00:00:00,17300.609375,3
1999-05-07 00:00:00,16946.51953125,4
1999-05-10 00:00:00,16977.009765625,0
1999-05-11 00:00:00,16743.1796875,1
1999-05-12 00:00:00,16947.359375,2
1999-05-13 00:00:00,16851.25,3
1999-05-14 00:00:00,16810.390625,4
1999-05-17 00:00:00,16421.01953125,0
1999-05-18 00:00:00,16378.6201171875,1
1999-05-19 00:00:00,16128.1796875,2
1999-05-20 00:00:00,16199.990234375,3
1999-05-21 00:00:00,16292.98046875,4
1999-05-24 00:00:00,16390.490234375,0
1999-05-25 00:00:00,16214.23046875,1
1999-05-26 00:00:00,16230.51953125,2
1999-05-27 00:00:00,16177.1904296875,3
1999-05-28 00:00:00,15972.6796875,4
1999-05-31 00:00:00,16111.650390625,0
1999-06-01 00:00:00,16408.5,1
1999-06-02 00:00:00,16417.990234375,2
1999-06-03 00:00:00,16227.5,3
1999-06-04 00:00:00,16300.75,4
1999-06-07 00:00:00,16475.890625,0
1999-06-08 00:00:00,16562.919921875,1
1999-06-09 00:00:00,16622.5,2
1999-06-10 00:00:00,17102.619140625,3
1999-06-11 00:00:00,17198.55078125,4
1999-06-14 00:00:00,17188.8203125,0
1999-06-15 00:00:00,17282.0,1
1999-06-16 00:00:00,17210.1796875,2
1999-06-17 00:00:00,17470.44921875,3
1999-06-18 00:00:00,17431.259765625,4
1999-06-21 00:00:00,17738.849609375,0
1999-06-22 00:00:00,17777.619140625,1
1999-06-23 00:00:00,17586.75,2
1999-06-24 00:00:00,17628.3203125,3
1999-06-25 00:00:00,17436.51953125,4
1999-06-28 00:00:00,17610.580078125,0
1999-06-29 00:00:00,17782.7890625,1
1999-06-30 00:00:00,17529.740234375,2
1999-07-01 00:00:00,17860.75,3
1999-07-02 00:00:00,17932.470703125,4
1999-07-05 00:00:00,18135.060546875,0
1999-07-06 00:00:00,18050.73046875,1
1999-07-07 00:00:00,17958.900390625,2
1999-07-08 00:00:00,17967.650390625,3
1999-07-09 00:00:00,17937.73046875,4
1999-07-12 00:00:00,18274.1796875,0
1999-07-13 00:00:00,18181.08984375,1
1999-07-14 00:00:00,18357.859375,2
1999-07-15 00:00:00,18431.859375,3
1999-07-16 00:00:00,18248.30078125,4
1999-07-19 00:00:00,18532.580078125,0
1999-07-21 00:00:00,18257.51953125,2
1999-07-22 00:00:00,17730.33984375,3
1999-07-23 00:00:00,17534.439453125,4
1999-07-26 00:00:00,17491.33984375,0
1999-07-27 00:00:00,17462.720703125,1
1999-07-28 00:00:00,17579.91015625,2
1999-07-29 00:00:00,17869.919921875,3
